"ADAMS/View model name: TP_6572N_vRoad_N45_nlParameter"
	"2016-04-"	"9 16:19:45"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"DYSensor4_MR4_ver"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

"TIME      "	"Q         "
5.190000e+000	1.085122e+000
5.190226e+000	1.068281e+000
5.191000e+000	1.013566e+000
5.192000e+000	9.493187e-001
5.193000e+000	8.928416e-001
5.194000e+000	8.435771e-001
5.195000e+000	8.017804e-001
5.196000e+000	7.669947e-001
5.197000e+000	7.393707e-001
5.198000e+000	7.188217e-001
5.199000e+000	7.052839e-001
5.199547e+000	7.008330e-001
5.199810e+000	6.994364e-001
5.200000e+000	6.987330e-001
5.200065e+000	6.985504e-001
5.201000e+000	6.992400e-001
5.202000e+000	7.069069e-001
5.203000e+000	7.219257e-001
5.204000e+000	7.445177e-001
5.204512e+000	7.590680e-001
5.205000e+000	7.749511e-001
5.206000e+000	8.133584e-001
5.207000e+000	8.592265e-001
5.208000e+000	9.128121e-001
5.209000e+000	9.732097e-001
5.210000e+000	1.040437e+000
5.211000e+000	1.113892e+000
5.212000e+000	1.193423e+000
5.213000e+000	1.278794e+000
5.214000e+000	1.369804e+000
5.215000e+000	1.466290e+000
5.216000e+000	1.568114e+000
5.217000e+000	1.675138e+000
5.217438e+000	1.723557e+000
5.217701e+000	1.753177e+000
5.217955e+000	1.782107e+000
5.218000e+000	1.787210e+000
5.219000e+000	1.904213e+000
5.220000e+000	2.025972e+000
5.221000e+000	2.152350e+000
5.221465e+000	2.212633e+000
5.222000e+000	2.283140e+000
5.223000e+000	2.417867e+000
5.224000e+000	2.556178e+000
5.225000e+000	2.697762e+000
5.226000e+000	2.842169e+000
5.227000e+000	2.989273e+000
5.228000e+000	3.138921e+000
5.229000e+000	3.290961e+000
5.230000e+000	3.445242e+000
5.231000e+000	3.601575e+000
5.232000e+000	3.759717e+000
5.233000e+000	3.919339e+000
5.234000e+000	4.080005e+000
5.235000e+000	4.241210e+000
5.236000e+000	4.402458e+000
5.237000e+000	4.563349e+000
5.238000e+000	4.723612e+000
5.239000e+000	4.883076e+000
5.240000e+000	5.041625e+000
5.241000e+000	5.199148e+000
5.241196e+000	5.229819e+000
5.241446e+000	5.269024e+000
5.241707e+000	5.309882e+000
5.242000e+000	5.355530e+000
5.243000e+000	5.510628e+000
5.243013e+000	5.512686e+000
5.244000e+000	5.664179e+000
5.245000e+000	5.816009e+000
5.246000e+000	5.965746e+000
5.247000e+000	6.112999e+000
5.248000e+000	6.257729e+000
5.249000e+000	6.399699e+000
5.250000e+000	6.538847e+000
5.251000e+000	6.675140e+000
5.252000e+000	6.808535e+000
5.253000e+000	6.938895e+000
5.254000e+000	7.065988e+000
5.255000e+000	7.189914e+000
5.256000e+000	7.310127e+000
5.257000e+000	7.426622e+000
5.258000e+000	7.539052e+000
5.259000e+000	7.647255e+000
5.260000e+000	7.751140e+000
5.261000e+000	7.850681e+000
5.262000e+000	7.945871e+000
5.263000e+000	8.036689e+000
5.264000e+000	8.123067e+000
5.265000e+000	8.204890e+000
5.266000e+000	8.282009e+000
5.267000e+000	8.354265e+000
5.267704e+000	8.401945e+000
5.267972e+000	8.419534e+000
5.268000e+000	8.421352e+000
5.268259e+000	8.437939e+000
5.269000e+000	8.483520e+000
5.270000e+000	8.540576e+000
5.271000e+000	8.592519e+000
5.272000e+000	8.639462e+000
5.273000e+000	8.681452e+000
5.274000e+000	8.718542e+000
5.275000e+000	8.750750e+000
5.276000e+000	8.778062e+000
5.277000e+000	8.800446e+000
5.278000e+000	8.817864e+000
5.279000e+000	8.830277e+000
5.280000e+000	8.837647e+000
5.281000e+000	8.839935e+000
5.282000e+000	8.837092e+000
5.283000e+000	8.829082e+000
5.284000e+000	8.815409e+000
5.284836e+000	8.800023e+000
5.285000e+000	8.796624e+000
5.285103e+000	8.794399e+000
5.285510e+000	8.785043e+000
5.285763e+000	8.778812e+000
5.286000e+000	8.772696e+000
5.286040e+000	8.771631e+000
5.286329e+000	8.763722e+000
5.287000e+000	8.743653e+000
5.288000e+000	8.709101e+000
5.289000e+000	8.669992e+000
5.290000e+000	8.626035e+000
5.291000e+000	8.577345e+000
5.292000e+000	8.524012e+000
5.292000e+000	8.524012e+000
5.293000e+000	8.466100e+000
5.294000e+000	8.403654e+000
5.295000e+000	8.336720e+000
5.296000e+000	8.265332e+000
5.297000e+000	8.189521e+000
5.298000e+000	8.109315e+000
5.298367e+000	8.078776e+000
5.298625e+000	8.056987e+000
5.298878e+000	8.035285e+000
5.299000e+000	8.024737e+000
5.300000e+000	7.935878e+000
5.301000e+000	7.842759e+000
5.302000e+000	7.745792e+000
5.303000e+000	7.645205e+000
5.304000e+000	7.541055e+000
5.305000e+000	7.433473e+000
5.306000e+000	7.322559e+000
5.307000e+000	7.208392e+000
5.308000e+000	7.090925e+000
5.309000e+000	6.970282e+000
5.310000e+000	6.846699e+000
5.310013e+000	6.845076e+000
5.310288e+000	6.810527e+000
5.311000e+000	6.720133e+000
5.312000e+000	6.590783e+000
5.313000e+000	6.458898e+000
5.314000e+000	6.324867e+000
5.315000e+000	6.188955e+000
5.316000e+000	6.051575e+000
5.317000e+000	5.912860e+000
5.318000e+000	5.772973e+000
5.319000e+000	5.632062e+000
5.320000e+000	5.490260e+000
5.321000e+000	5.347698e+000
5.322000e+000	5.204520e+000
5.323000e+000	5.060954e+000
5.324000e+000	4.917269e+000
5.325000e+000	4.773833e+000
5.326000e+000	4.631029e+000
5.327000e+000	4.489135e+000
5.328000e+000	4.348467e+000
5.328154e+000	4.326891e+000
5.328505e+000	4.278009e+000
5.329000e+000	4.209206e+000
5.330000e+000	4.071293e+000
5.331000e+000	3.934937e+000
5.332000e+000	3.800229e+000
5.333000e+000	3.667303e+000
5.334000e+000	3.536182e+000
5.335000e+000	3.407058e+000
5.336000e+000	3.280244e+000
5.337000e+000	3.155954e+000
5.338000e+000	3.034708e+000
5.339000e+000	2.916830e+000
5.340000e+000	2.802744e+000
5.341000e+000	2.692499e+000
5.342000e+000	2.586397e+000
5.343000e+000	2.484564e+000
5.344000e+000	2.387106e+000
5.345000e+000	2.294112e+000
5.346000e+000	2.205653e+000
5.347000e+000	2.121835e+000
5.348000e+000	2.042799e+000
5.349000e+000	1.968716e+000
5.350000e+000	1.899827e+000
5.351000e+000	1.836337e+000
5.352000e+000	1.778457e+000
5.353000e+000	1.726125e+000
5.354000e+000	1.679611e+000
5.355000e+000	1.638443e+000
5.356000e+000	1.602820e+000
5.357000e+000	1.572742e+000
5.357000e+000	1.572742e+000
5.357304e+000	1.564709e+000
5.357607e+000	1.557191e+000
5.358000e+000	1.548234e+000
5.358000e+000	1.548234e+000
5.358500e+000	1.538081e+000
5.359000e+000	1.529333e+000
5.359000e+000	1.529333e+000
5.359500e+000	1.521992e+000
5.360000e+000	1.516060e+000
5.360000e+000	1.516060e+000
5.360500e+000	1.511537e+000
5.360755e+000	1.509783e+000
5.361000e+000	1.508434e+000
5.361031e+000	1.508286e+000
5.361285e+000	1.507299e+000
5.362000e+000	1.506504e+000
5.363000e+000	1.510360e+000
5.364000e+000	1.520156e+000
5.365000e+000	1.536060e+000
5.365393e+000	1.543964e+000
5.366000e+000	1.558155e+000
5.367000e+000	1.586089e+000
5.368000e+000	1.619830e+000
5.369000e+000	1.659165e+000
5.370000e+000	1.703663e+000
5.371000e+000	1.753259e+000
5.372000e+000	1.807802e+000
5.373000e+000	1.867191e+000
5.374000e+000	1.931351e+000
5.375000e+000	2.000211e+000
5.376000e+000	2.073679e+000
5.377000e+000	2.151635e+000
5.377827e+000	2.219399e+000
5.378000e+000	2.233935e+000
5.378083e+000	2.240953e+000
5.378342e+000	2.263046e+000
5.379000e+000	2.320432e+000
5.380000e+000	2.410886e+000
5.381000e+000	2.505125e+000
5.382000e+000	2.602816e+000
5.382113e+000	2.614088e+000
5.383000e+000	2.703843e+000
5.384000e+000	2.807850e+000
5.385000e+000	2.914769e+000
5.386000e+000	3.024483e+000
5.387000e+000	3.136664e+000
5.388000e+000	3.251337e+000
5.389000e+000	3.368399e+000
5.390000e+000	3.487721e+000
5.391000e+000	3.609137e+000
5.392000e+000	3.732459e+000
5.393000e+000	3.857283e+000
5.394000e+000	3.983240e+000
5.395000e+000	4.109881e+000
5.396000e+000	4.236814e+000
5.397000e+000	4.363717e+000
5.398000e+000	4.490364e+000
5.399000e+000	4.616611e+000
5.399137e+000	4.633897e+000
5.399391e+000	4.665810e+000
5.399670e+000	4.700982e+000
5.400000e+000	4.742383e+000
5.401000e+000	4.867654e+000
5.402000e+000	4.992390e+000
5.403000e+000	5.116576e+000
5.404000e+000	5.240126e+000
5.405000e+000	5.362817e+000
5.406000e+000	5.484365e+000
5.407000e+000	5.604440e+000
5.408000e+000	5.722742e+000
5.409000e+000	5.839060e+000
5.410000e+000	5.953281e+000
5.411000e+000	6.065360e+000
5.412000e+000	6.175276e+000
5.413000e+000	6.282991e+000
5.414000e+000	6.388283e+000
5.415000e+000	6.491315e+000
5.416000e+000	6.591748e+000
5.417000e+000	6.689288e+000
5.418000e+000	6.783735e+000
5.419000e+000	6.874914e+000
5.420000e+000	6.962545e+000
5.421000e+000	7.046480e+000
5.422000e+000	7.126639e+000
5.422354e+000	7.154118e+000
5.422626e+000	7.174895e+000
5.422881e+000	7.194123e+000
5.423000e+000	7.203005e+000
5.424000e+000	7.275624e+000
5.425000e+000	7.344516e+000
5.426000e+000	7.409718e+000
5.427000e+000	7.471381e+000
5.428000e+000	7.529356e+000
5.429000e+000	7.583246e+000
5.430000e+000	7.633587e+000
5.431000e+000	7.679792e+000
5.432000e+000	7.722077e+000
5.433000e+000	7.760208e+000
5.434000e+000	7.794139e+000
5.435000e+000	7.823862e+000
5.436000e+000	7.849399e+000
5.437000e+000	7.870782e+000
5.438000e+000	7.888025e+000
5.439000e+000	7.901114e+000
5.440000e+000	7.910003e+000
5.441000e+000	7.914628e+000
5.441156e+000	7.914961e+000
5.441429e+000	7.915287e+000
5.441694e+000	7.915297e+000
5.442000e+000	7.914930e+000
5.443000e+000	7.910884e+000
5.444000e+000	7.902495e+000
5.445000e+000	7.889929e+000
5.446000e+000	7.873339e+000
5.447000e+000	7.852599e+000
5.448000e+000	7.827723e+000
5.449000e+000	7.798947e+000
5.450000e+000	7.766121e+000
5.451000e+000	7.729270e+000
5.452000e+000	7.688451e+000
5.453000e+000	7.643728e+000
5.454000e+000	7.595166e+000
5.455000e+000	7.542814e+000
5.455696e+000	7.504129e+000
5.455958e+000	7.489127e+000
5.456000e+000	7.486700e+000
5.456208e+000	7.474533e+000
5.457000e+000	7.426892e+000
5.457349e+000	7.405197e+000
5.458000e+000	7.363420e+000
5.459000e+000	7.296493e+000
5.460000e+000	7.226412e+000
5.461000e+000	7.153157e+000
5.462000e+000	7.077019e+000
5.463000e+000	6.998013e+000
5.464000e+000	6.916212e+000
5.465000e+000	6.831663e+000
5.466000e+000	6.744403e+000
5.467000e+000	6.654464e+000
5.468000e+000	6.561874e+000
5.468263e+000	6.537132e+000
5.468521e+000	6.512579e+000
5.468774e+000	6.488390e+000
5.469000e+000	6.466659e+000
5.470000e+000	6.368935e+000
5.471000e+000	6.268835e+000
5.471167e+000	6.251902e+000
5.472000e+000	6.166547e+000
5.473000e+000	6.062407e+000
5.474000e+000	5.956635e+000
5.475000e+000	5.849533e+000
5.476000e+000	5.741230e+000
5.477000e+000	5.631849e+000
5.478000e+000	5.521513e+000
5.479000e+000	5.410419e+000
5.480000e+000	5.298618e+000
5.480547e+000	5.237227e+000
5.480813e+000	5.207230e+000
5.481000e+000	5.186209e+000
5.481093e+000	5.175693e+000
5.482000e+000	5.073362e+000
5.483000e+000	4.960267e+000
5.484000e+000	4.847211e+000
5.484339e+000	4.808938e+000
5.485000e+000	4.734524e+000
5.486000e+000	4.622468e+000
5.487000e+000	4.511285e+000
5.488000e+000	4.401065e+000
5.489000e+000	4.291910e+000
5.490000e+000	4.183884e+000
5.491000e+000	4.077037e+000
5.492000e+000	3.971456e+000
5.493000e+000	3.867096e+000
5.493117e+000	3.854920e+000
5.493375e+000	3.828286e+000
5.493660e+000	3.798950e+000
5.494000e+000	3.764059e+000
5.495000e+000	3.662487e+000
5.496000e+000	3.562610e+000
5.497000e+000	3.464799e+000
5.497286e+000	3.437295e+000
5.498000e+000	3.369524e+000
5.499000e+000	3.276999e+000
5.500000e+000	3.187667e+000
5.501000e+000	3.101522e+000
5.502000e+000	3.018772e+000
5.503000e+000	2.939487e+000
5.504000e+000	2.863712e+000
5.505000e+000	2.791472e+000
5.506000e+000	2.722803e+000
5.506334e+000	2.700691e+000
5.506600e+000	2.683331e+000
5.506858e+000	2.666698e+000
5.507000e+000	2.657691e+000
5.508000e+000	2.596117e+000
5.509000e+000	2.538216e+000
5.510000e+000	2.484215e+000
5.511000e+000	2.434183e+000
5.511259e+000	2.421884e+000
5.512000e+000	2.388425e+000
5.513000e+000	2.346827e+000
5.514000e+000	2.309731e+000
5.515000e+000	2.276817e+000
5.516000e+000	2.248323e+000
5.517000e+000	2.224303e+000
5.518000e+000	2.204799e+000
5.519000e+000	2.189837e+000
5.520000e+000	2.179419e+000
5.521000e+000	2.173529e+000
5.521292e+000	2.172659e+000
5.521559e+000	2.172197e+000
5.521823e+000	2.172057e+000
5.522000e+000	2.172141e+000
5.523000e+000	2.175250e+000
5.524000e+000	2.182821e+000
5.525000e+000	2.194857e+000
5.526000e+000	2.211379e+000
5.526109e+000	2.213453e+000
5.527000e+000	2.232384e+000
5.528000e+000	2.257636e+000
5.529000e+000	2.287332e+000
5.530000e+000	2.320927e+000
5.531000e+000	2.358569e+000
5.532000e+000	2.400214e+000
5.533000e+000	2.445828e+000
5.534000e+000	2.495375e+000
5.535000e+000	2.548788e+000
5.536000e+000	2.605977e+000
5.537000e+000	2.666817e+000
5.538000e+000	2.731118e+000
5.538255e+000	2.748067e+000
5.538523e+000	2.766043e+000
5.538791e+000	2.784291e+000
5.539000e+000	2.798620e+000
5.540000e+000	2.869044e+000
5.541000e+000	2.942118e+000
5.542000e+000	3.017690e+000
5.543000e+000	3.095707e+000
5.544000e+000	3.176135e+000
5.545000e+000	3.258866e+000
5.546000e+000	3.344000e+000
5.547000e+000	3.431295e+000
5.548000e+000	3.520775e+000
5.549000e+000	3.612350e+000
5.550000e+000	3.705892e+000
5.551000e+000	3.801233e+000
5.552000e+000	3.898095e+000
5.553000e+000	3.996178e+000
5.554000e+000	4.095070e+000
5.555000e+000	4.194438e+000
5.556000e+000	4.293978e+000
5.557000e+000	4.393475e+000
5.558000e+000	4.492785e+000
5.558453e+000	4.537708e+000
5.558720e+000	4.564132e+000
5.559000e+000	4.591815e+000
5.559000e+000	4.591815e+000
5.560000e+000	4.690555e+000
5.561000e+000	4.789009e+000
5.562000e+000	4.887210e+000
5.563000e+000	4.985180e+000
5.564000e+000	5.082829e+000
5.565000e+000	5.179949e+000
5.566000e+000	5.276295e+000
5.567000e+000	5.371558e+000
5.568000e+000	5.465476e+000
5.569000e+000	5.557852e+000
5.570000e+000	5.648570e+000
5.571000e+000	5.737589e+000
5.572000e+000	5.824894e+000
5.573000e+000	5.910446e+000
5.574000e+000	5.994134e+000
5.575000e+000	6.076033e+000
5.576000e+000	6.155905e+000
5.577000e+000	6.233564e+000
5.578000e+000	6.308759e+000
5.579000e+000	6.381219e+000
5.579353e+000	6.406114e+000
5.579604e+000	6.423615e+000
5.579877e+000	6.442400e+000
5.580000e+000	6.450819e+000
5.581000e+000	6.517353e+000
5.582000e+000	6.580668e+000
5.583000e+000	6.640996e+000
5.584000e+000	6.698228e+000
5.585000e+000	6.752742e+000
5.586000e+000	6.804467e+000
5.587000e+000	6.853410e+000
5.588000e+000	6.899515e+000
5.589000e+000	6.942538e+000
5.590000e+000	6.982734e+000
5.591000e+000	7.019804e+000
5.592000e+000	7.053634e+000
5.593000e+000	7.084118e+000
5.594000e+000	7.111149e+000
5.595000e+000	7.134633e+000
5.596000e+000	7.154497e+000
5.597000e+000	7.170708e+000
5.598000e+000	7.183272e+000
5.598103e+000	7.184354e+000
5.598378e+000	7.187069e+000
5.598635e+000	7.189361e+000
5.599000e+000	7.192218e+000
5.600000e+000	7.197583e+000
5.601000e+000	7.199580e+000
5.602000e+000	7.198185e+000
5.603000e+000	7.193684e+000
5.604000e+000	7.185997e+000
5.605000e+000	7.174949e+000
5.606000e+000	7.160949e+000
5.607000e+000	7.143758e+000
5.608000e+000	7.123347e+000
5.609000e+000	7.099679e+000
5.610000e+000	7.072718e+000
5.611000e+000	7.042431e+000
5.612000e+000	7.008785e+000
5.613000e+000	6.971766e+000
5.613333e+000	6.958679e+000
5.613601e+000	6.947895e+000
5.613860e+000	6.937245e+000
5.614000e+000	6.931400e+000
5.615000e+000	6.887800e+000
5.615346e+000	6.871997e+000
5.616000e+000	6.841059e+000
5.617000e+000	6.791520e+000
5.618000e+000	6.739297e+000
5.619000e+000	6.684689e+000
5.620000e+000	6.627715e+000
5.621000e+000	6.568297e+000
5.622000e+000	6.506775e+000
5.623000e+000	6.443032e+000
5.624000e+000	6.377101e+000
5.625000e+000	6.309004e+000
5.626000e+000	6.238756e+000
5.626647e+000	6.192151e+000
5.626899e+000	6.173750e+000
5.627000e+000	6.166365e+000
5.627158e+000	6.154711e+000
5.628000e+000	6.091876e+000
5.629000e+000	6.015389e+000
5.630000e+000	5.937055e+000
5.631000e+000	5.857061e+000
5.632000e+000	5.775604e+000
5.633000e+000	5.692883e+000
5.634000e+000	5.609005e+000
5.635000e+000	5.524082e+000
5.636000e+000	5.438245e+000
5.637000e+000	5.351593e+000
5.638000e+000	5.264235e+000
5.639000e+000	5.176375e+000
5.639750e+000	5.110158e+000
5.640000e+000	5.088030e+000
5.640023e+000	5.086027e+000
5.640300e+000	5.061471e+000
5.641000e+000	4.999330e+000
5.642000e+000	4.910431e+000
5.643000e+000	4.821562e+000
5.643447e+000	4.781914e+000
5.644000e+000	4.733008e+000
5.645000e+000	4.645001e+000
5.646000e+000	4.557740e+000
5.647000e+000	4.471350e+000
5.648000e+000	4.385814e+000
5.649000e+000	4.301204e+000
5.650000e+000	4.217551e+000
5.651000e+000	4.134878e+000
5.652000e+000	4.053143e+000
5.652917e+000	3.979073e+000
5.653000e+000	3.972380e+000
5.653181e+000	3.957830e+000
5.653457e+000	3.935809e+000
5.654000e+000	3.892653e+000
5.655000e+000	3.814109e+000
5.656000e+000	3.737010e+000
5.656956e+000	3.665019e+000
5.657000e+000	3.661725e+000
5.658000e+000	3.588680e+000
5.659000e+000	3.518031e+000
5.660000e+000	3.450125e+000
5.661000e+000	3.384925e+000
5.662000e+000	3.322560e+000
5.663000e+000	3.263045e+000
5.664000e+000	3.206408e+000
5.665000e+000	3.152675e+000
5.666000e+000	3.101847e+000
5.666596e+000	3.072657e+000
5.666856e+000	3.060259e+000
5.667000e+000	3.053441e+000
5.667119e+000	3.047847e+000
5.668000e+000	3.007757e+000
5.669000e+000	2.964815e+000
5.670000e+000	2.924727e+000
5.671000e+000	2.887656e+000
5.671349e+000	2.875454e+000
5.672000e+000	2.853844e+000
5.673000e+000	2.823317e+000
5.674000e+000	2.796377e+000
5.675000e+000	2.772873e+000
5.676000e+000	2.753004e+000
5.677000e+000	2.736804e+000
5.678000e+000	2.724291e+000
5.679000e+000	2.715458e+000
5.680000e+000	2.710277e+000
5.681000e+000	2.708701e+000
5.681765e+000	2.709817e+000
5.682000e+000	2.710556e+000
5.682015e+000	2.710609e+000
5.682279e+000	2.711673e+000
5.683000e+000	2.715746e+000
5.684000e+000	2.724162e+000
5.685000e+000	2.735736e+000
5.686000e+000	2.750502e+000
5.686572e+000	2.760396e+000
5.687000e+000	2.768540e+000
5.688000e+000	2.789809e+000
5.689000e+000	2.814430e+000
5.690000e+000	2.842316e+000
5.691000e+000	2.873387e+000
5.692000e+000	2.907717e+000
5.693000e+000	2.945280e+000
5.694000e+000	2.986025e+000
5.695000e+000	3.029875e+000
5.696000e+000	3.076728e+000
5.697000e+000	3.126361e+000
5.698000e+000	3.178530e+000
5.698667e+000	3.214592e+000
5.698927e+000	3.228914e+000
5.699000e+000	3.232935e+000
5.699209e+000	3.244572e+000
5.700000e+000	3.289319e+000
5.701000e+000	3.347467e+000
5.702000e+000	3.407298e+000
5.703000e+000	3.468850e+000
5.703142e+000	3.477764e+000
5.704000e+000	3.532274e+000
5.705000e+000	3.597518e+000
5.706000e+000	3.664715e+000
5.707000e+000	3.733753e+000
5.708000e+000	3.804614e+000
5.709000e+000	3.877199e+000
5.710000e+000	3.951358e+000
5.711000e+000	4.026874e+000
5.712000e+000	4.103472e+000
5.713000e+000	4.180845e+000
5.714000e+000	4.258674e+000
5.715000e+000	4.336719e+000
5.716000e+000	4.414759e+000
5.717000e+000	4.492659e+000
5.718000e+000	4.570337e+000
5.718167e+000	4.583258e+000
5.718423e+000	4.603118e+000
5.718706e+000	4.625050e+000
5.719000e+000	4.647757e+000
5.720000e+000	4.724936e+000
5.721000e+000	4.801908e+000
5.722000e+000	4.878728e+000
5.723000e+000	4.955417e+000
5.724000e+000	5.031882e+000
5.725000e+000	5.107931e+000
5.726000e+000	5.183347e+000
5.727000e+000	5.257861e+000
5.728000e+000	5.331252e+000
5.729000e+000	5.403353e+000
5.730000e+000	5.474073e+000
5.731000e+000	5.543382e+000
5.732000e+000	5.611274e+000
5.733000e+000	5.677702e+000
5.734000e+000	5.742699e+000
5.735000e+000	5.806158e+000
5.736000e+000	5.867961e+000
5.737000e+000	5.927942e+000
5.737656e+000	5.966216e+000
5.737919e+000	5.981286e+000
5.738000e+000	5.985896e+000
5.738199e+000	5.997186e+000
5.739000e+000	6.041639e+000
5.739990e+000	6.094506e+000
5.740000e+000	6.095025e+000
5.741000e+000	6.145902e+000
5.742000e+000	6.194429e+000
5.743000e+000	6.240428e+000
5.744000e+000	6.284194e+000
5.745000e+000	6.325662e+000
5.746000e+000	6.364871e+000
5.747000e+000	6.401837e+000
5.748000e+000	6.436519e+000
5.749000e+000	6.468781e+000
5.750000e+000	6.498815e+000
5.751000e+000	6.526375e+000
5.752000e+000	6.551349e+000
5.753000e+000	6.573618e+000
5.754000e+000	6.592958e+000
5.755000e+000	6.609458e+000
5.755636e+000	6.618364e+000
5.755909e+000	6.621804e+000
5.756000e+000	6.622900e+000
5.756210e+000	6.625326e+000
5.757000e+000	6.633233e+000
5.758000e+000	6.640468e+000
5.759000e+000	6.644636e+000
5.760000e+000	6.646070e+000
5.761000e+000	6.645009e+000
5.762000e+000	6.641460e+000
5.763000e+000	6.635476e+000
5.764000e+000	6.627070e+000
5.765000e+000	6.616226e+000
5.766000e+000	6.602585e+000
5.767000e+000	6.586461e+000
5.768000e+000	6.568080e+000
5.769000e+000	6.547100e+000
5.770000e+000	6.523469e+000
5.771000e+000	6.497135e+000
5.771194e+000	6.491714e+000
5.771446e+000	6.484508e+000
5.771710e+000	6.476765e+000
5.772000e+000	6.468037e+000
5.773000e+000	6.436205e+000
5.774000e+000	6.401673e+000
5.775000e+000	6.364567e+000
5.776000e+000	6.325161e+000
5.777000e+000	6.283714e+000
5.778000e+000	6.240308e+000
5.779000e+000	6.195056e+000
5.780000e+000	6.148011e+000
5.781000e+000	6.099073e+000
5.782000e+000	6.048610e+000
5.783000e+000	5.996461e+000
5.784000e+000	5.942639e+000
5.785000e+000	5.887143e+000
5.785218e+000	5.874799e+000
5.785472e+000	5.860368e+000
5.785726e+000	5.845827e+000
5.786000e+000	5.829970e+000
5.787000e+000	5.771190e+000
5.788000e+000	5.710882e+000
5.788573e+000	5.675703e+000
5.789000e+000	5.649202e+000
5.790000e+000	5.586362e+000
5.791000e+000	5.522455e+000
5.792000e+000	5.457628e+000
5.793000e+000	5.391902e+000
5.794000e+000	5.325323e+000
5.795000e+000	5.257968e+000
5.796000e+000	5.189944e+000
5.797000e+000	5.121314e+000
5.798000e+000	5.052245e+000
5.798983e+000	4.984015e+000
5.799000e+000	4.982830e+000
5.799245e+000	4.965805e+000
5.799522e+000	4.946517e+000
5.800000e+000	4.913161e+000
5.801000e+000	4.843368e+000
5.802000e+000	4.773641e+000
5.802549e+000	4.735471e+000
5.803000e+000	4.704231e+000
5.804000e+000	4.635367e+000
5.805000e+000	4.567187e+000
5.806000e+000	4.499830e+000
5.807000e+000	4.433242e+000
5.808000e+000	4.367473e+000
5.809000e+000	4.302517e+000
5.810000e+000	4.238361e+000
5.811000e+000	4.174990e+000
5.812000e+000	4.112383e+000
5.812658e+000	4.071596e+000
5.812929e+000	4.054929e+000
5.813000e+000	4.050538e+000
5.813196e+000	4.038525e+000
5.814000e+000	3.989549e+000
5.815000e+000	3.929579e+000
5.816000e+000	3.870910e+000
5.816570e+000	3.838160e+000
5.817000e+000	3.813907e+000
5.818000e+000	3.758894e+000
5.819000e+000	3.706017e+000
5.820000e+000	3.655491e+000
5.821000e+000	3.607288e+000
5.822000e+000	3.561452e+000
5.823000e+000	3.517965e+000
5.824000e+000	3.476850e+000
5.825000e+000	3.438092e+000
5.826000e+000	3.401303e+000
5.826781e+000	3.373917e+000
5.827000e+000	3.366467e+000
5.827038e+000	3.365189e+000
5.827326e+000	3.355541e+000
5.828000e+000	3.333664e+000
5.829000e+000	3.302884e+000
5.830000e+000	3.274203e+000
5.831000e+000	3.247868e+000
5.831302e+000	3.240381e+000
5.832000e+000	3.224055e+000
5.833000e+000	3.202892e+000
5.834000e+000	3.184696e+000
5.835000e+000	3.169375e+000
5.836000e+000	3.157065e+000
5.837000e+000	3.147774e+000
5.838000e+000	3.141482e+000
5.839000e+000	3.138141e+000
5.840000e+000	3.137676e+000
5.841000e+000	3.139909e+000
5.842000e+000	3.144688e+000
5.842139e+000	3.145543e+000
5.842402e+000	3.147283e+000
5.842685e+000	3.149340e+000
5.843000e+000	3.151845e+000
5.844000e+000	3.161270e+000
5.845000e+000	3.172899e+000
5.846000e+000	3.186786e+000
5.846813e+000	3.199820e+000
5.847000e+000	3.203049e+000
5.848000e+000	3.221863e+000
5.849000e+000	3.243249e+000
5.850000e+000	3.267316e+000
5.851000e+000	3.293986e+000
5.852000e+000	3.323311e+000
5.853000e+000	3.355250e+000
5.854000e+000	3.389726e+000
5.855000e+000	3.426617e+000
5.856000e+000	3.465740e+000
5.857000e+000	3.506865e+000
5.858000e+000	3.549753e+000
5.859000e+000	3.594085e+000
5.859050e+000	3.596350e+000
5.859312e+000	3.608185e+000
5.859568e+000	3.619822e+000
5.860000e+000	3.639686e+000
5.861000e+000	3.686422e+000
5.862000e+000	3.734262e+000
5.863000e+000	3.783316e+000
5.864000e+000	3.833792e+000
5.865000e+000	3.885719e+000
5.866000e+000	3.939254e+000
5.867000e+000	3.994291e+000
5.868000e+000	4.050814e+000
5.869000e+000	4.108701e+000
5.870000e+000	4.167751e+000
5.871000e+000	4.227723e+000
5.872000e+000	4.288354e+000
5.873000e+000	4.349387e+000
5.874000e+000	4.410595e+000
5.875000e+000	4.471793e+000
5.876000e+000	4.532851e+000
5.877000e+000	4.593689e+000
5.877937e+000	4.650424e+000
5.878000e+000	4.654255e+000
5.878201e+000	4.666367e+000
5.878487e+000	4.683658e+000
5.879000e+000	4.714560e+000
5.880000e+000	4.774633e+000
5.880652e+000	4.813689e+000
5.881000e+000	4.834527e+000
5.882000e+000	4.894314e+000
5.883000e+000	4.954000e+000
5.884000e+000	5.013488e+000
5.885000e+000	5.072618e+000
5.886000e+000	5.131165e+000
5.887000e+000	5.188911e+000
5.888000e+000	5.245668e+000
5.889000e+000	5.301302e+000
5.890000e+000	5.355749e+000
5.891000e+000	5.408995e+000
5.892000e+000	5.461044e+000
5.893000e+000	5.511890e+000
5.894000e+000	5.561507e+000
5.895000e+000	5.609831e+000
